timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs,sys.rangingUs
52302.751,312.5625,311.125,293.5,529.5625,57.75,1401.1875,415.9375,213.5,1922.5625,16.9375,-14.125,10.227121353149414,-6.37645959854126,0.011474881321191788,9,0,0,8191,20,2.0,310,62648
52352.309,312.5625,311.125,293.5,529.5625,57.75,1401.1875,415.9375,213.5,1921.1875,20.9375,-13.4375,9.326065063476562,-7.460101127624512,0.01289583183825016,16,0,0,8191,23,2.0,24164,59516
52401.848,312.5625,311.125,293.5,529.5625,57.75,1401.1875,415.9375,213.5,1921.1875,20.9375,-13.4375,9.288678169250488,-7.6218414306640625,0.013267964124679565,14,0,0,8191,23,2.0,24164,59516
52451.419,312.0,310.875,296.75,380.4375,61.6875,1403.125,415.9375,213.5,1921.1875,20.9375,-13.4375,9.359830856323242,-7.7442498207092285,0.01968555524945259,23,0,0,8191,19,2.0,403,59516
52500.954,312.0,310.875,296.75,380.4375,61.6875,1403.125,395.875,192.4375,1923.375,16.8125,-13.4375,8.83362865447998,-8.04425048828125,0.014193946495652199,15,0,0,8191,19,2.0,403,62254
52550.513,312.0,310.875,296.75,380.4375,61.6875,1403.125,395.875,192.4375,1923.375,16.8125,-13.4375,10.297600746154785,-6.806234836578369,0.01877073012292385,24,0,0,8191,22,2.0,333,62254
52600.073,534.1875,310.875,298.9375,379.1875,61.6875,1403.125,395.875,192.4375,1923.375,16.8125,-13.4375,10.778762817382812,-6.26168966293335,0.016346175223588943,12,0,0,8191,22,2.0,333,62254
52649.611,534.1875,310.875,298.9375,379.1875,58.0,1401.125,389.8125,213.5,1920.9375,21.0,-13.9375,11.437566757202148,-5.671784400939941,0.015201594680547714,14,0,0,8191,20,2.0,23237,59506
52699.167,534.1875,310.875,298.9375,379.1875,58.0,1401.125,389.8125,213.5,1920.9375,21.0,-13.9375,7.759410858154297,-9.65796184539795,0.02211243286728859,27,0,0,8191,20,2.0,23237,59506
52748.739,313.0,309.25,298.9375,379.1875,58.0,1401.125,389.8125,213.5,1920.9375,21.0,-13.9375,6.569709300994873,-10.741934776306152,0.016682008281350136,11,0,0,8191,18,2.0,420,59506
52798.271,313.0,309.25,296.0625,381.5,57.8125,1400.625,419.8125,214.625,1924.0,21.125,-13.3125,6.602344989776611,-10.820242881774902,0.015807397663593292,11,0,0,8191,18,2.0,420,56563
52847.817,313.0,309.25,296.0625,381.5,57.8125,1400.625,419.8125,214.625,1924.0,21.125,-13.3125,5.443812370300293,-12.148354530334473,0.01129181869328022,11,0,0,8191,22,2.0,344,56563
52897.385,310.75,309.25,296.0625,381.5,57.8125,1400.625,419.8125,214.625,1924.0,21.125,-13.3125,7.671439170837402,-9.86414909362793,0.01793672889471054,22,0,0,8191,22,2.0,344,56563
52946.935,310.75,307.8125,292.625,378.125,57.875,1401.625,428.8125,191.125,1919.8125,16.75,-13.3125,7.738209247589111,-9.734355926513672,0.014856472611427307,12,0,0,8191,22,2.0,344,56563
52996.476,310.75,307.8125,292.625,378.125,57.875,1401.625,428.8125,191.125,1919.8125,16.75,-14.1875,7.776206016540527,-9.845821380615234,0.014874200336635113,15,0,0,8191,22,2.0,19069,60260
53046.033,310.75,307.8125,292.625,378.125,57.875,1401.625,428.8125,191.125,1919.8125,16.75,-14.1875,6.865358829498291,-11.060394287109375,0.0207238607108593,24,0,0,8191,22,2.0,19069,60260
53095.593,310.875,307.875,292.8125,379.9375,59.8125,1402.0,383.625,191.125,1919.8125,16.75,-14.1875,7.409020900726318,-10.310147285461426,0.015219065360724926,10,0,0,8191,25,2.0,400,60260
53145.147,310.875,307.875,292.8125,379.9375,59.8125,1402.0,383.625,214.25,1921.6875,20.8125,-13.3125,7.5411505699157715,-10.269268035888672,0.013613197952508926,13,0,0,8191,25,2.0,400,63037
53194.683,310.875,307.875,292.8125,379.9375,59.8125,1402.0,383.625,214.25,1921.6875,20.8125,-13.3125,7.299396514892578,-10.585304260253906,0.015236342325806618,12,0,0,8191,19,2.0,305,63037
53244.25,312.625,307.875,292.125,379.375,58.125,1402.0,383.625,214.25,1921.6875,20.8125,-13.3125,7.346460342407227,-10.65025520324707,0.014535794965922832,14,0,0,8191,19,2.0,305,63037
53293.787,312.625,307.875,292.125,379.375,58.125,1401.4375,422.125,213.375,1923.625,17.0,-14.0625,7.371877193450928,-10.800265312194824,0.01910317875444889,25,0,0,8191,24,2.0,24086,59349
53343.351,312.625,307.875,292.125,379.375,58.125,1401.4375,422.125,213.375,1923.625,17.0,-14.0625,7.395272254943848,-10.792231559753418,0.016041193157434464,13,0,0,8191,24,2.0,24086,59349
53392.909,311.875,308.6875,292.6875,379.375,58.125,1401.4375,422.125,213.375,1923.625,17.0,-14.0625,7.430669784545898,-10.856829643249512,0.012965925969183445,12,0,0,8191,19,2.0,374,59349
53442.45,311.875,308.6875,292.6875,520.625,57.8125,1397.75,387.1875,213.125,1920.375,21.1875,-13.1875,7.457202911376953,-10.887752532958984,0.016122974455356598,20,0,0,8191,19,2.0,374,62620
53491.996,311.875,308.6875,292.6875,520.625,57.8125,1397.75,387.1875,213.125,1920.375,21.1875,-13.1875,7.500898838043213,-10.930801391601562,0.012170341797173023,10,0,0,8191,23,2.0,399,62620
53541.572,313.8125,308.6875,292.6875,520.625,57.8125,1397.75,387.1875,213.125,1920.375,21.1875,-13.1875,7.487159729003906,-11.08857250213623,0.015742173418402672,21,0,0,8191,23,2.0,399,62620
53591.102,313.8125,309.25,291.5625,382.9375,60.5625,1399.25,401.5,211.6875,1922.625,17.0625,-14.125,7.528712272644043,-11.170677185058594,0.015925418585538864,21,0,0,8191,15,2.0,23151,59380
53640.659,313.8125,309.25,291.5625,382.9375,60.5625,1399.25,401.5,211.6875,1922.625,17.0625,-14.125,7.5781073570251465,-11.106804847717285,0.012832313776016235,10,0,0,8191,15,2.0,23151,59380
53690.221,313.8125,309.25,291.5625,382.9375,60.5625,1399.25,401.5,211.6875,1922.625,17.0625,-14.125,7.582409858703613,-11.402260780334473,0.01860831305384636,24,0,0,8191,18,2.0,388,59380
53739.791,314.875,311.5625,293.9375,384.6875,60.8125,1400.625,382.9375,190.1875,1922.625,17.0625,-14.125,7.589208602905273,-11.124372482299805,0.014577966183423996,9,0,0,8191,18,2.0,388,59380
53789.321,314.875,311.5625,293.9375,384.6875,60.8125,1400.625,382.9375,190.1875,1922.5,21.0625,-13.3125,7.632492542266846,-11.250263214111328,0.015740785747766495,17,0,0,8191,22,2.0,382,62732
53838.862,314.875,311.5625,293.9375,384.6875,60.8125,1400.625,382.9375,190.1875,1922.5,21.0625,-13.3125,7.667719841003418,-11.424810409545898,0.01948077604174614,23,0,0,8191,22,2.0,382,62732
53888.424,317.3125,312.4375,297.875,387.8125,57.625,1399.625,382.9375,190.1875,1922.5,21.0625,-13.3125,7.727311134338379,-11.303128242492676,0.015200751833617687,9,0,0,8191,22,2.0,382,62732
53937.976,317.3125,312.4375,297.875,387.8125,57.625,1399.625,423.6875,213.0,1921.25,16.9375,-13.375,7.786367416381836,-11.368197441101074,0.013971975073218346,13,0,0,8191,17,2.0,23209,59449
53987.521,317.3125,312.4375,297.875,387.8125,57.625,1399.625,423.6875,213.0,1921.25,16.9375,-13.375,7.834806442260742,-11.444671630859375,0.013141694478690624,13,0,0,8191,17,2.0,23209,59449
54037.101,315.3125,312.25,296.9375,385.125,56.875,1399.625,423.6875,213.0,1921.25,16.9375,-13.375,7.770413398742676,-11.55215072631836,0.01944352127611637,24,0,0,8191,20,2.0,312,59449
54086.634,315.3125,312.25,296.9375,385.125,56.875,1400.0,390.1875,190.75,1924.0,21.3125,-14.125,7.734129905700684,-11.438478469848633,0.016037961468100548,12,0,0,8191,20,2.0,312,62616
54136.19,315.3125,312.25,296.9375,385.125,56.875,1400.0,390.1875,190.75,1924.0,21.3125,-14.125,7.7105865478515625,-11.414703369140625,0.013917226344347,14,0,0,8191,18,2.0,344,62616
54185.751,572.625,312.6875,296.9375,385.125,56.875,1400.0,390.1875,190.75,1924.0,21.3125,-14.125,7.839049339294434,-11.60730266571045,0.015078105963766575,17,0,0,8191,18,2.0,344,62616
54235.287,572.625,312.6875,300.0,386.4375,55.9375,1400.875,394.5,213.5,1921.125,17.0,-13.625,7.838250160217285,-11.592775344848633,0.01222442090511322,10,0,0,8191,16,2.0,21521,57318
54284.834,572.625,312.6875,300.0,386.4375,55.9375,1400.875,394.5,213.5,1921.125,17.0,-13.625,7.881313323974609,-11.685709953308105,0.01255739200860262,13,0,0,8191,16,2.0,21521,57318
54334.409,316.5,312.6875,300.0,386.4375,55.9375,1400.875,394.5,213.5,1921.125,17.0,-13.625,7.915329456329346,-11.836782455444336,0.018847208470106125,22,0,0,8191,23,2.0,310,57318
54383.951,316.5,311.5,294.8125,528.75,56.8125,1399.25,348.25,191.75,1922.125,21.125,-13.625,7.912402153015137,-11.701482772827148,0.015813661739230156,12,0,0,8191,23,2.0,310,57318
54433.499,316.5,311.5,294.8125,528.75,56.8125,1399.25,348.25,191.75,1922.125,21.125,-14.0,7.951414585113525,-11.760512351989746,0.015804214403033257,15,0,0,8191,23,2.0,400,62717
54483.043,316.5,311.5,294.8125,528.75,56.8125,1399.25,348.25,191.75,1922.125,21.125,-14.0,7.964968681335449,-11.95271110534668,0.02193719893693924,26,0,0,8191,23,2.0,400,62717
54532.621,315.25,311.125,297.0,382.75,55.3125,1403.0,386.6875,214.0625,1922.125,21.125,-14.0,7.987678050994873,-11.835251808166504,0.018515275791287422,13,0,0,8191,23,2.0,400,62717
54582.152,315.25,311.125,297.0,382.75,55.3125,1403.0,386.6875,214.0625,1923.375,21.125,-13.5,8.047569274902344,-11.861865043640137,0.016724267974495888,14,0,0,8191,16,2.0,23351,59503
54631.698,315.25,311.125,297.0,382.75,55.3125,1403.0,386.6875,214.0625,1923.375,21.125,-13.5,8.07960319519043,-11.963726043701172,0.018271492794156075,19,0,0,8191,16,2.0,23351,59503
54681.27,317.6875,312.0625,295.625,384.25,55.75,1402.3125,386.6875,214.0625,1923.375,21.125,-13.5,8.153396606445312,-11.97751235961914,0.014017317444086075,11,0,0,8191,20,2.0,315,59503
54730.814,317.6875,312.0625,295.625,384.25,55.75,1402.3125,435.625,214.1875,1919.9375,17.0625,-13.875,7.994165897369385,-11.979665756225586,0.01567372865974903,21,0,0,8191,20,2.0,315,62604
54780.366,317.6875,312.0625,295.625,384.25,55.75,1402.3125,435.625,214.1875,1919.9375,17.0625,-13.875,8.032157897949219,-12.033097267150879,0.01450563408434391,13,0,0,8191,20,2.0,361,62604
54829.921,320.5,312.9375,297.5625,534.0625,55.75,1402.3125,435.625,214.1875,1919.9375,17.0625,-13.875,8.033735275268555,-12.059494972229004,0.013196749612689018,12,0,0,8191,20,2.0,361,62604
54879.463,320.5,312.9375,297.5625,534.0625,55.4375,1402.0,436.75,213.8125,1922.0,21.0625,-13.125,8.194357872009277,-12.27860164642334,0.014732027426362038,17,0,0,8191,20,2.0,23342,59500
54929.021,320.5,312.9375,297.5625,534.0625,55.4375,1402.0,436.75,213.8125,1922.0,21.0625,-13.125,8.198391914367676,-12.258790016174316,0.012182868085801601,10,0,0,8191,20,2.0,23342,59500
54978.575,540.1875,312.75,297.5625,534.0625,55.4375,1402.0,436.75,213.8125,1922.0,21.0625,-13.125,8.235946655273438,-12.358757019042969,0.01259432639926672,14,0,0,8191,19,2.0,306,59500
55028.116,540.1875,312.75,299.25,383.6875,56.8125,1400.75,435.375,193.0,1925.25,16.9375,-13.25,8.235334396362305,-12.489212036132812,0.016581542789936066,20,0,0,8191,19,2.0,306,62678
55077.67,540.1875,312.75,299.25,383.6875,56.8125,1400.75,435.375,193.0,1925.25,16.9375,-13.25,8.277587890625,-12.482820510864258,0.015145784243941307,13,0,0,8191,27,2.0,310,62678
55127.246,540.1875,312.75,299.25,383.6875,56.8125,1400.75,435.375,193.0,1925.25,16.9375,-13.25,8.326765060424805,-12.444253921508789,0.012506216764450073,10,0,0,8191,27,2.0,310,62678
55176.783,317.875,312.125,299.25,385.375,54.5,1401.5,397.6875,213.625,1920.9375,16.9375,-13.25,8.278142929077148,-12.68647289276123,0.017017612233757973,22,0,0,8191,27,2.0,310,62678
55226.326,317.875,312.125,299.25,385.375,54.5,1401.5,397.6875,213.625,1920.9375,21.0,-14.0,8.332468032836914,-12.654155731201172,0.014526466839015484,11,0,0,8191,18,2.0,23380,59543
55275.885,317.875,312.125,299.25,385.375,54.5,1401.5,397.6875,213.625,1920.9375,21.0,-14.0,8.364874839782715,-12.680127143859863,0.012180045247077942,11,0,0,8191,18,2.0,23380,59543
55325.45,318.5625,311.875,298.625,534.9375,57.4375,1401.25,393.875,213.625,1920.9375,21.0,-14.0,8.313735008239746,-12.534930229187012,0.016463685780763626,11,0,0,8191,18,2.0,363,59543
55374.982,318.5625,311.875,298.625,534.9375,57.4375,1401.25,393.875,214.5625,1922.9375,16.9375,-13.3125,8.36863899230957,-12.6564302444458,0.01753127947449684,18,0,0,8191,18,2.0,363,62537
55424.537,318.5625,311.875,298.625,534.9375,57.4375,1401.25,393.875,214.5625,1922.9375,16.9375,-13.3125,8.487693786621094,-12.978686332702637,0.02123350463807583,24,0,0,8191,23,2.0,320,62537
55474.114,318.4375,312.0625,297.0,535.1875,55.6875,1401.25,393.875,214.5625,1922.9375,16.9375,-13.3125,8.573630332946777,-12.826449394226074,0.017156336456537247,11,0,0,8191,23,2.0,320,62537
55523.65,318.4375,312.0625,297.0,535.1875,55.6875,1399.875,394.125,213.8125,1920.375,21.1875,-14.0625,8.771621704101562,-12.916621208190918,0.014679578132927418,12,0,0,8191,19,2.0,23364,59487
55573.193,318.4375,312.0625,297.0,535.1875,55.6875,1399.875,394.125,213.8125,1920.375,21.1875,-14.0625,8.35036563873291,-12.761432647705078,0.017792707309126854,21,0,0,8191,19,2.0,23364,59487
55622.754,315.75,309.8125,295.1875,535.1875,55.6875,1399.875,394.125,213.8125,1920.375,21.1875,-14.0625,8.395915985107422,-12.73863697052002,0.013840770348906517,10,0,0,8191,18,2.0,338,59487
55672.296,315.75,309.8125,295.1875,381.0,56.4375,1404.5625,426.6875,214.25,1922.4375,17.125,-13.125,8.539565086364746,-12.92611312866211,0.014854226261377335,16,0,0,8191,18,2.0,338,57331
55721.858,315.75,309.8125,295.1875,381.0,56.4375,1404.5625,426.6875,214.25,1922.4375,17.125,-13.125,8.742484092712402,-13.174287796020508,0.02037440612912178,23,0,0,8191,21,2.0,311,57331
55771.417,316.125,308.75,295.1875,381.0,56.4375,1404.5625,426.6875,214.25,1922.4375,17.125,-13.125,8.820727348327637,-13.1693115234375,0.016566842794418335,13,0,0,8191,21,2.0,311,57331
55820.966,316.125,308.75,295.0,520.6875,57.125,1400.4375,440.5625,192.3125,1922.375,21.125,-14.0,8.979570388793945,-13.314811706542969,0.014089558273553848,13,0,0,8191,23,2.0,19177,60297
55870.506,316.125,308.75,295.0,520.6875,57.125,1400.4375,440.5625,192.3125,1922.375,21.125,-14.0,8.30333137512207,-12.849342346191406,0.020234650000929832,24,0,0,8191,23,2.0,19177,60297
55920.079,316.125,308.75,295.0,520.6875,57.125,1400.4375,440.5625,192.3125,1922.375,21.125,-14.0,8.070221900939941,-12.62696361541748,0.01649332419037819,13,0,0,8191,24,2.0,309,60297
55969.628,316.6875,309.8125,291.25,533.375,59.0,1401.4375,436.1875,190.125,1926.125,21.125,-14.0,7.77266788482666,-12.397717475891113,0.014573688618838787,14,0,0,8191,24,2.0,309,60297
56019.163,316.6875,309.8125,291.25,533.375,59.0,1401.4375,436.1875,190.125,1926.125,16.9375,-13.375,7.573459148406982,-12.254600524902344,0.013345819897949696,13,0,0,8191,21,2.0,312,61728
56068.717,316.6875,309.8125,291.25,533.375,59.0,1401.4375,436.1875,190.125,1926.125,16.9375,-13.375,9.486560821533203,-14.031230926513672,0.017187947407364845,21,0,0,8191,21,2.0,312,61728
56118.293,315.25,310.75,299.5625,382.125,55.125,1399.875,438.3125,190.125,1926.125,16.9375,-13.375,9.867565155029297,-14.32805347442627,0.015240942128002644,13,0,0,8191,21,2.0,312,61728
56167.833,315.25,310.75,299.5625,382.125,55.125,1399.875,438.3125,213.25,1924.4375,17.3125,-13.875,9.649735450744629,-14.201414108276367,0.015381206758320332,16,0,0,8191,19,2.0,23310,59567
56217.372,315.25,310.75,299.5625,382.125,55.125,1399.875,438.3125,213.25,1924.4375,17.3125,-13.875,8.038761138916016,-12.957828521728516,0.018822558224201202,21,0,0,8191,19,2.0,23310,59567
56266.937,317.1875,310.9375,294.75,522.375,55.375,1399.875,438.3125,213.25,1924.4375,17.3125,-13.875,8.368680000305176,-13.172257423400879,0.015953704714775085,13,0,0,8191,16,2.0,455,59567
56316.496,317.1875,310.9375,294.75,522.375,55.375,1398.6875,426.9375,210.625,1920.0,21.25,-14.0625,8.16963005065918,-12.99063491821289,0.01324648130685091,12,0,0,8191,16,2.0,455,62296
56366.029,317.1875,310.9375,294.75,522.375,55.375,1398.6875,426.9375,210.625,1920.0,21.25,-14.0625,9.050004959106445,-13.836010932922363,0.014516493305563927,18,0,0,8191,14,2.0,334,62296
56415.586,316.3125,311.0,296.875,522.375,55.375,1398.6875,426.9375,210.625,1920.0,21.25,-14.0625,8.949344635009766,-13.739434242248535,0.012383581139147282,10,0,0,8191,14,2.0,334,62296
56465.138,316.3125,311.0,296.875,527.75,55.4375,1401.0,391.125,214.0625,1926.0625,17.1875,-13.3125,8.991456985473633,-13.820475578308105,0.011619536206126213,10,0,0,8191,16,2.0,23290,59524
56514.71,316.3125,311.0,296.875,527.75,55.4375,1401.0,391.125,214.0625,1926.0625,17.1875,-13.3125,8.542848587036133,-13.647177696228027,0.014991297386586666,20,0,0,8191,16,2.0,23290,59524
56564.248,316.9375,311.0,296.875,527.75,55.4375,1401.0,391.125,214.0625,1926.0625,17.1875,-13.3125,8.519889831542969,-13.587936401367188,0.013034320436418056,10,0,0,8191,15,2.0,406,59524
56613.808,316.9375,311.5625,297.875,383.75,56.625,1401.0625,421.4375,191.0625,1921.6875,21.1875,-13.3125,8.501664161682129,-13.610827445983887,0.012501487508416176,12,0,0,8191,15,2.0,406,59524
56663.344,316.9375,311.5625,297.875,383.75,56.625,1401.0625,421.4375,191.0625,1921.6875,21.1875,-13.9375,9.160614967346191,-14.224105834960938,0.017989512532949448,23,0,0,8191,24,2.0,316,62240
56712.905,316.9375,311.5625,297.875,383.75,56.625,1401.0625,421.4375,191.0625,1921.6875,21.1875,-13.9375,9.265104293823242,-14.231829643249512,0.016590513288974762,13,0,0,8191,24,2.0,316,62240
56762.457,315.625,311.5625,300.125,530.625,56.8125,1403.3125,397.875,192.1875,1921.6875,21.1875,-13.9375,9.602103233337402,-14.392082214355469,0.015278812497854233,13,0,0,8191,24,2.0,316,62240
56812.003,315.625,311.5625,300.125,530.625,56.8125,1403.3125,397.875,192.1875,1922.875,17.25,-13.3125,8.151732444763184,-13.808601379394531,0.020697148516774178,25,0,0,8191,18,2.0,23380,59614
56861.567,315.625,311.5625,300.125,530.625,56.8125,1403.3125,397.875,192.1875,1922.875,17.25,-13.3125,7.673687934875488,-13.460053443908691,0.014940991997718811,10,0,0,8191,18,2.0,23380,59614
56911.148,316.1875,311.75,297.8125,384.9375,54.875,1398.25,397.875,192.1875,1922.875,17.25,-13.3125,7.257622241973877,-13.313125610351562,0.01190299540758133,12,0,0,8191,20,2.0,388,59614
56960.661,316.1875,311.75,297.8125,384.9375,54.875,1398.25,426.8125,210.875,1922.8125,21.4375,-13.8125,11.252928733825684,-15.023848533630371,0.014538603834807873,10,0,0,8191,20,2.0,388,62428
57010.21,316.1875,311.75,297.8125,384.9375,54.875,1398.25,426.8125,210.875,1922.8125,21.4375,-13.8125,11.883676528930664,-15.313146591186523,0.01251169852912426,12,0,0,8191,20,2.0,314,62428
57059.776,316.1875,310.9375,293.4375,384.0,54.875,1398.25,426.8125,210.875,1922.8125,21.4375,-13.8125,7.33009672164917,-13.76371955871582,0.01672591082751751,21,0,0,8191,20,2.0,314,62428
57109.324,316.1875,310.9375,293.4375,384.0,57.625,1400.375,432.6875,214.9375,1922.6875,17.3125,-13.25,7.598240852355957,-14.05461311340332,0.013063222169876099,10,0,0,8191,19,2.0,22281,58189
57158.869,316.1875,310.9375,293.4375,384.0,57.625,1400.375,432.6875,214.9375,1922.6875,17.3125,-13.25,7.268926620483398,-14.111313819885254,0.010739493183791637,10,0,0,8191,19,2.0,22281,58189
57208.449,316.9375,312.875,293.4375,384.0,57.625,1400.375,432.6875,214.9375,1922.6875,17.3125,-13.25,7.487344264984131,-14.190250396728516,0.010042761452496052,11,0,0,8191,20,2.0,310,58189
57257.973,316.9375,312.875,298.25,529.0625,58.0625,1399.3125,434.5625,191.0,1923.1875,21.375,-13.875,7.885209083557129,-14.303096771240234,0.0106867216527462,12,0,0,8191,20,2.0,310,62443
57307.534,316.9375,312.875,298.25,529.0625,58.0625,1399.3125,434.5625,191.0,1923.1875,21.375,-13.875,7.948823928833008,-14.38663101196289,0.010440437123179436,11,0,0,8191,26,2.0,387,62443
57357.09,316.9375,312.875,298.25,529.0625,58.0625,1399.3125,434.5625,191.0,1923.1875,21.375,-13.875,8.472358703613281,-14.946982383728027,0.018925199285149574,26,0,0,8191,26,2.0,387,62443
57406.641,315.75,312.375,299.6875,517.75,58.8125,1400.4375,420.0625,213.4375,1924.0,17.3125,-13.875,8.472358703613281,-14.946982383728027,0.018925199285149574,26,0,0,8191,26,2.0,387,62443
57456.189,315.75,312.375,299.6875,517.75,58.8125,1400.4375,420.0625,213.4375,1924.0,17.3125,-13.9375,8.934903144836426,-15.02649211883545,0.01584925875067711,13,0,0,8191,17,2.0,19663,55491
57505.746,315.75,312.375,299.6875,517.75,58.8125,1400.4375,420.0625,213.4375,1924.0,17.3125,-13.9375,8.677643775939941,-14.935344696044922,0.018542960286140442,21,0,0,8191,17,2.0,19663,55491
57555.317,315.9375,312.8125,298.5625,532.875,60.8125,1402.3125,440.1875,192.75,1924.0,17.3125,-13.9375,8.825284004211426,-14.915602684020996,0.015386121347546577,12,0,0,8191,25,2.0,312,55491
57604.839,315.9375,312.8125,298.5625,532.875,60.8125,1402.3125,440.1875,192.75,1922.125,21.25,-13.1875,8.857499122619629,-14.931849479675293,0.013392459601163864,12,0,0,8191,25,2.0,312,62672
57654.392,315.9375,312.8125,298.5625,532.875,60.8125,1402.3125,440.1875,192.75,1922.125,21.25,-13.1875,8.943645477294922,-15.26932144165039,0.02071123756468296,27,0,0,8191,21,2.0,396,62672
57703.965,318.125,314.75,307.1875,385.0,59.0,1402.3125,440.1875,192.75,1922.125,21.25,-13.1875,8.854923248291016,-15.416862487792969,0.016382308676838875,10,0,0,8191,21,2.0,396,62672
