timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
27491.617,421.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310896635055542,-0.14299419522285461,0.010720478370785713,10,0,0,900,0,2.0
27511.422,421.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318244695663452,-0.14576198160648346,0.012493105605244637,14,0,0,900,0,2.0
27531.247,421.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374382138252258,-0.14704880118370056,0.013493921607732773,14,0,0,900,0,2.0
27551.056,421.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543225109577179,-0.14834795892238617,0.014532577246427536,14,0,0,900,0,2.0
27570.875,397.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387489795684814,-0.15652745962142944,0.017762428149580956,20,0,0,900,0,2.0
27590.682,397.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443472862243652,-0.1577165126800537,0.019487567245960236,20,0,0,900,0,2.0
27610.508,397.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522610545158386,-0.15643295645713806,0.020902786403894424,19,0,0,900,0,2.0
27630.315,397.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579847097396851,-0.1578260362148285,0.023013969883322716,19,0,0,900,0,2.0
27650.141,397.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5704600214958191,-0.15170860290527344,0.023560909554362297,21,0,0,900,0,2.0
27669.95,447.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767782926559448,-0.1530751883983612,0.0259407851845026,21,0,0,900,0,2.0
